Year,State,State Abbr,District,Democratic Votes,Republican Votes,Total Votes,Democratic Percentage,Republican Percentage,Voting Eligible Male,Voting Eligible Female,Voting Eligible Population,Total Population,Voter Turnout,Median Age,White,White (non Hispanic or Latino),Hispanic or Latino,Black,American Indian,Asian,Pacific,Multiracial,Male,Female,Not a citizen,Male 18+ birthright,Male 18+ bloodright,Male 18+ naturalized,Male 18+ not citizen,Female 18+ birthright,Female 18+ bloodright,Female 18+ naturalized,Female 18+ not citizen,Less than HS,HS grad,Some college,Bachelor's degree,Graduate degree,Total income,No income,Median income,Total poverty,Income below poverty (White male),Income below poverty (White female),Income above poverty (White male),Income above poverty (White female),Income below poverty (Black male),Income below poverty (Black female),Income above poverty (Black male),Income above poverty (Black female),State FIPS
2018,Florida,FL,17,117194,193326,310520,37.74,62.26,328757,339971,668728,756549,46.43,51.5,654669,562275,114657,56342,2427,10170,427,14528,375717,380832,41792,269875,39962,18920,21042,277039,40813,22119,18694,74964,208565,169766,79011,45324,651050,88704,25349,739253,39187,43543,276299,284426,6074,6517,18770,19861,12
2018,Florida,FL,18,156454,185905,342359,45.7,54.3,327751,356130,683881,757228,50.06,47.4,607915,508438,121870,97915,2366,17057,531,15934,368822,388406,49243,242560,54280,30911,23369,261096,58899,36135,22764,58911,154721,175520,111399,64039,642248,82069,29735,749802,26729,33753,267352,275075,7879,9716,37015,41239,12
2018,Florida,FL,19,128106,211465,339607,37.72,62.27,347271,377942,725213,797066,46.83,50.6,685044,550464,161500,63282,1387,12731,418,12626,388195,408871,75994,253845,64912,28514,36398,274957,67827,35158,32669,66476,171334,172885,121297,76891,685375,80963,28904,785723,35896,43774,293733,303021,6558,7457,23123,24174,12
2018,Florida,FL,20,202659,0,202824,99.92,0.0,347364,389663,737027,778060,27.52,36.0,298590,139646,191018,416212,1392,22121,300,21628,376196,401864,118806,162417,119382,65565,53817,172741,135288,81634,53654,92457,164769,150582,70479,37875,620331,109360,23383,762203,21402,25182,122409,122199,40871,51755,148168,167704,12
2018,Florida,FL,21,0,0,0,,,340097,383828,723925,762765,0.0,45.8,585029,429031,181284,120670,1632,20271,368,15322,369399,393366,97399,203805,91060,45232,45828,221195,102769,59864,42905,67893,138605,159713,122595,74416,645277,80760,28587,757173,26919,36054,254640,263417,10043,10816,47573,50958,12
2018,Florida,FL,22,184634,113049,297683,62.02,37.98,352127,368661,720788,750149,41.3,44.7,569112,435346,162062,112522,1696,24053,310,22135,373165,376984,92250,210280,91859,49988,41871,205447,102742,60472,42270,48067,137509,154173,135497,82069,636043,81441,32246,741411,23771,29903,259387,250239,7732,11909,45262,45374,12
2018,Florida,FL,23,161611,99446,276366,58.48,35.98,357040,410237,767277,756127,36.02,41.3,558493,316004,287338,108235,2363,31626,705,24403,362755,393372,103491,162904,118365,75771,42594,173283,142993,93961,49032,41477,123805,160124,128160,83021,625985,99279,31850,752283,24001,31525,244811,255646,6802,9432,42652,48412,12
2018,Florida,FL,24,0,0,0,,,356946,398903,755849,750906,0.0,37.0,319550,86363,293724,370739,1321,9938,275,13905,363461,387445,142288,135369,143926,77651,66275,146644,157839,94420,63419,110053,162331,136558,68462,34706,611070,122469,21547,737663,27927,34070,128418,122967,42294,54590,127383,139993,12
2018,Florida,FL,25,84173,128672,212845,39.55,60.45,395836,440627,836463,763720,25.45,41.9,685315,145011,577301,36042,1803,8437,97,9267,374278,389442,197599,105309,191980,98547,93433,105305,209646,125676,83970,119368,164224,131284,88142,45232,637766,107680,22103,754381,51860,66216,278836,282223,4052,4123,12166,12916,12
2018,Florida,FL,26,119797,115678,235475,50.87,49.13,385216,433501,818717,774375,28.76,38.5,630858,126734,545805,89443,1967,14064,285,13546,379748,394627,149560,128646,163477,93093,70384,123197,188054,122250,65804,92950,149612,146436,96730,43100,634015,126132,25040,761803,41019,49172,263312,269949,10786,13292,30455,30609,12
2018,Florida,FL,27,130743,115588,252586,51.76,45.76,395392,441881,837273,751996,30.17,41.6,653462,157576,543224,38828,1169,14761,237,13652,368444,383552,183859,118715,180343,96334,84009,110942,207210,123729,83481,80489,133355,124998,125702,94584,640075,98334,26584,742883,38465,54917,276155,277143,3861,3440,15395,14659,12
2018,Georgia,GA,1,105942,144741,250683,42.26,57.74,278212,294570,572782,731698,43.77,35.6,460511,432335,49460,217006,2732,13498,1037,22366,360103,371595,22424,253908,17513,6791,10722,268292,18271,8007,10264,58979,144922,155458,75659,47404,585210,84482,26996,704397,25403,33406,194507,192888,21286,30258,74680,80087,13
2018,Georgia,GA,2,136699,92472,229171,59.65,40.35,252322,271218,523540,675246,43.77,36.5,287040,270030,34323,349622,1481,8135,711,15521,330499,344747,14373,235816,12568,3938,8630,255237,10549,5432,5117,78987,148580,134742,47714,30739,540453,100743,21758,636916,17680,22200,114793,116720,48816,68079,102078,111055,13
2018,Georgia,GA,3,101010,191996,293006,34.47,65.53,270355,297934,568289,728046,51.56,38.0,504469,476473,41280,176940,2377,14697,486,18665,353256,374790,20205,245423,17219,7713,9506,270173,18384,9377,9007,61996,147677,144797,81482,46062,584206,89519,28126,714482,22936,32019,222133,220772,16179,23435,62065,69051,13
2018,Georgia,GA,4,227717,61092,288809,78.85,21.15,282388,330573,612961,748744,47.12,35.8,214388,176585,71046,449004,2087,38192,676,18541,353455,395289,65173,200389,55143,26856,28287,243439,57715,29419,28296,60545,126118,150752,93972,58159,589321,92644,28483,740956,12115,15336,91672,92706,34559,43720,168628,197430,13
2018,Georgia,GA,5,275406,0,275406,100.0,0.0,298416,329402,627818,759756,43.87,33.4,244388,217017,48767,444838,2180,31834,288,19374,363833,395923,38643,253687,31906,12823,19083,286190,30244,12968,17276,58234,117013,120343,119206,91235,625195,90126,29002,719044,11781,12243,106117,100230,47180,66131,144671,167550,13
2018,Georgia,GA,6,160139,156875,317014,50.51,49.49,306611,319406,626017,744905,50.64,38.1,513884,444381,95660,100129,6759,86322,217,21398,369160,375745,92984,200676,75344,30591,44753,216156,70593,32657,37936,32302,65424,101363,191745,120776,594597,81433,44016,741601,15824,17459,239881,239198,4949,5516,42588,45772,13
2018,Georgia,GA,7,140011,140430,280441,49.93,50.07,320008,344311,664319,793740,42.21,35.9,444541,355634,153302,159394,2964,108584,232,22468,389162,404578,110426,184541,93994,41473,52521,201239,96335,46737,49598,56366,105345,136764,137325,72446,614611,105151,33668,787510,15846,20682,202225,202793,8003,10775,64108,74022,13
2018,Georgia,GA,8,0,198152,198152,0.0,100.0,263449,284010,547459,704814,36.19,36.9,446448,418609,44941,218319,1877,10266,184,14680,344867,359947,19787,242989,15661,4799,10862,263867,13891,6252,7639,72868,157353,135306,58002,41671,565275,104639,25241,680552,28620,38275,185308,183333,29937,39183,65191,71942,13
2018,Georgia,GA,9,57912,224661,282573,20.49,79.51,284068,300949,585017,735832,48.3,40.8,642151,568780,94842,49097,2306,9008,454,14495,361713,374119,41665,246484,28825,8759,20066,264231,27638,9080,18558,89451,158133,139460,70209,43954,597798,85022,25842,722635,35924,45735,276368,274652,5309,6502,16598,17758,13
2018,Georgia,GA,10,112339,190396,302735,37.11,62.89,283517,303456,586973,740458,51.58,36.6,506372,479185,41623,188872,925,15442,384,16259,361469,378989,21063,255613,18660,9244,9416,272018,20609,10829,9780,65393,156795,130500,72176,51457,598179,97516,25999,713523,27403,34197,213627,215542,20907,28330,61881,68706,13
2018,Georgia,GA,11,118653,191887,310540,38.21,61.79,292720,317395,610115,756192,50.9,36.4,556906,505481,83540,126469,2522,26307,511,19278,370013,386179,52824,235785,41330,15605,25725,256349,41950,19096,22854,47084,106847,141571,135831,72252,607403,83041,35300,743333,21292,25895,248797,253449,7373,8668,49728,56488,13
2018,Georgia,GA,12,101503,148986,250489,40.52,59.48,272561,289146,561707,718746,44.59,35.5,421482,396828,43690,251632,1793,12655,651,15539,353670,365076,16998,252363,14148,6050,8098,265383,15701,8062,7639,75527,156218,136270,59203,39142,575827,103619,23335,682772,28437,34761,169478,171840,30003,40076,77469,87369,13
2018,Georgia,GA,13,223157,69760,292917,76.18,23.82,268597,318633,587230,749389,49.88,35.6,233635,191414,84463,444434,746,19867,91,19113,352622,396767,42158,211056,38670,18871,19799,258471,39569,20593,18976,54890,139463,148512,87305,51760,582930,89353,29892,741610,13795,18278,97822,100921,25103,37952,176615,200453,13
2018,Georgia,GA,14,53981,175743,229724,23.5,76.5,265846,284032,549878,709918,41.78,37.9,603761,543689,81526,63544,2735,7694,173,14751,348407,361511,32759,234231,23708,7907,15801,252771,23274,7987,15287,91292,160244,136547,53118,30112,565394,85024,25888,695358,37314,45202,253184,257791,5690,7615,22828,23956,13
2018,Hawaii,HI,1,134650,42498,184348,73.04,23.05,319923,340203,660126,710707,27.93,39.3,127407,113428,61755,14910,810,353472,55881,151992,356161,354546,65870,220146,61736,38041,23695,194223,91124,54856,36268,44835,125519,155665,117645,61141,589208,68190,36196,691891,4137,4897,63727,48231,820,573,7747,4642,15
2018,Hawaii,HI,2,153271,44850,198174,77.34,22.63,296999,304318,601317,711322,32.96,38.5,228205,201108,86207,11356,2177,183370,87393,189764,357611,353711,43346,235030,39518,22451,17067,221242,52509,30567,21942,35861,148114,157377,94408,47802,573652,73475,32027,691735,12139,11756,100545,95212,631,597,4869,3605,15
2018,Idaho,ID,1,96922,197719,315069,30.76,62.75,330079,338082,668161,869560,47.15,38.0,787631,729129,93715,4591,12664,11747,1494,24823,435121,434439,23860,303591,18716,7772,10944,307630,20608,9844,10764,53420,167912,208870,99424,45435,689265,83357,26608,850831,43280,51037,339890,337086,739,464,1792,1285,16
2018,Idaho,ID,2,110381,170274,280655,39.33,60.67,308209,309769,617978,818249,45.42,34.2,739631,658525,115358,6945,10126,12011,1267,21769,410443,407806,37415,271493,27521,9195,18326,272522,26552,10695,15857,49271,133948,182576,99224,49186,634019,71033,25723,805790,46248,54700,318939,308770,1000,1280,2555,1748,16
2018,Illinois,IL,1,189560,50960,257885,73.51,19.76,260816,310598,571414,708118,45.13,38.3,293374,250678,72104,360683,1369,13588,102,14249,331044,377074,25302,223657,25276,11883,13393,273057,24011,13530,10481,51003,129143,160224,80030,55442,575819,93759,28263,696801,10156,12923,130957,133279,37892,54732,120306,144512,17
2018,Illinois,IL,2,190684,44567,235251,81.06,18.94,255092,302550,557642,703782,42.19,38.2,257962,191232,97350,401384,1175,5330,59,12824,328614,375168,25531,218612,24556,11924,12632,267174,23336,12040,11296,56329,137320,165575,64953,39944,566618,99245,26543,693573,14457,17293,109018,111633,39169,53161,140002,165061,17
2018,Illinois,IL,3,163053,57885,223334,73.01,25.92,305566,316625,622191,717897,35.89,37.8,543349,413549,230339,34547,2324,31723,109,15514,355951,361946,69658,195793,72306,37467,34839,203890,72190,40545,31645,68635,145428,134378,84558,49000,573732,90965,31610,706702,21786,27531,243312,245081,2516,3395,11902,12642,17
2018,Illinois,IL,4,143895,22294,166189,86.59,13.41,303335,302411,605746,699621,27.44,32.8,406719,153676,486884,29049,3583,25629,243,19117,352656,346965,146153,145715,116294,41326,74968,150262,108862,43287,65575,123224,123171,96207,73422,35368,550216,100523,26301,695307,29992,36163,174446,163653,3850,4447,9973,10031,17
2018,Illinois,IL,5,213992,65134,279131,76.66,23.33,336156,355371,691527,740075,40.36,35.1,599430,502130,145336,21468,1836,54227,184,24803,365783,374292,67114,221350,73142,41664,31478,227324,79817,48230,31587,43454,92874,107358,176409,115581,621100,65104,44690,729539,21031,25547,272009,273460,1635,1787,9161,7065,17
2018,Illinois,IL,6,169001,146445,315446,53.58,46.42,300244,322433,622677,727847,50.66,40.9,601767,551105,74019,19551,1199,69822,128,17452,357594,370253,41377,219604,49665,30975,18690,232808,54384,35241,19143,26185,83020,129209,157317,103961,588615,70181,43445,718270,11975,15141,281109,285664,1202,1579,7767,8397,17
2018,Illinois,IL,7,215746,30497,246243,87.62,12.38,291427,328433,619860,724652,39.73,34.3,262626,205797,113259,341376,1228,54043,291,16666,347140,377512,58454,223932,48814,18681,30133,257178,48770,22485,26285,69182,109215,112314,111226,97843,601231,101140,30699,699327,11593,14287,114178,111982,44233,60754,102851,121920,17
2018,Illinois,IL,8,130054,67073,197127,65.97,34.03,317060,326653,643713,715095,30.62,37.0,473949,366448,204878,33258,3975,95826,878,20736,355534,359561,105705,171106,99034,46920,52114,179685,96498,50470,46028,68177,118329,135659,108904,54120,574296,76330,33047,709805,15284,19369,216538,218600,3115,4418,12124,12979,17
2018,Illinois,IL,9,213368,76983,290351,73.49,26.51,327925,357137,685062,723507,42.38,40.5,520117,461623,82411,65627,1511,93736,355,22952,353262,370245,76084,191258,85423,51244,34179,203904,93964,59269,34695,43492,87084,108612,158061,118954,599731,78830,36528,704287,20668,24646,228630,233232,7669,8967,21824,23949,17
2018,Illinois,IL,10,156540,82124,238664,65.59,34.41,308909,320676,629585,712819,37.91,38.3,521667,410948,162102,47534,1948,77288,458,18650,354264,358555,84449,185181,81314,42414,38900,188565,85498,46613,38885,50022,99053,110044,121675,90812,572297,76734,34882,693143,17193,21930,232846,235636,3666,6008,17079,17705,17
2018,Illinois,IL,11,145407,82358,227765,63.84,36.16,291675,308866,600541,722593,37.93,36.1,475032,371551,197197,81361,2220,56148,235,24915,354833,367760,74257,194599,66280,30796,35484,209429,66614,32823,33791,62780,108339,131684,102865,61845,569621,76891,33013,714388,14402,19677,216900,218601,5926,8477,31727,33769,17
2018,Illinois,IL,12,118724,134884,261543,45.39,51.57,268113,281471,549584,697270,47.59,39.4,545611,530710,24128,118002,1370,8494,128,16883,344620,352650,9399,257525,7531,3057,4474,268770,8449,4252,4197,50224,150025,169583,64854,44449,568636,79550,27173,674244,31209,39654,230512,229943,16633,22662,33236,37522,17
2018,Illinois,IL,13,134458,136516,270981,49.62,50.38,279892,295410,575302,704851,47.1,36.4,570139,552184,24540,80703,1263,27933,297,19769,346803,358048,24541,256766,17659,5467,12192,272577,16687,6146,10541,36982,139199,141443,81595,56943,588050,78221,27285,664390,35661,43252,229783,232860,11849,15131,22371,23902,17
2018,Illinois,IL,14,156035,141164,297199,52.5,47.5,285974,297584,583558,735045,50.93,39.3,640824,575431,91616,23775,942,32311,187,16040,365921,369124,29186,235867,31730,18377,13353,243975,33413,20196,13217,30936,110509,145109,124757,72863,581394,71613,40379,729409,15070,18346,301301,301857,1499,1549,10162,9813,17
2018,Illinois,IL,15,74309,181294,255608,29.07,70.93,269833,275687,545520,696632,46.86,40.8,645509,630912,19866,30325,1331,5092,327,10539,347413,349219,6368,261708,5852,2273,3579,267649,5137,2901,2236,50811,166826,169680,62625,32021,567558,69667,28100,669384,36012,45355,272673,274338,4027,4468,6140,6429,17
2018,Illinois,IL,16,104569,151254,255825,40.88,59.12,275578,282261,557839,695502,45.86,40.5,626037,578457,66595,26911,1418,10733,232,14637,346043,349459,18948,249450,17712,8416,9296,255895,17464,8902,8562,45292,159994,162569,67062,39399,569694,64548,29800,674997,27931,38118,274167,272044,2978,3339,7584,7579,17
2018,Illinois,IL,17,142659,87090,229749,62.09,37.91,267449,279004,546453,688356,42.04,40.1,562925,519766,62493,81226,1766,9438,161,19520,340179,348177,20619,244096,16451,6902,9549,257864,15024,6116,8908,56907,161592,161326,59429,30396,559600,65826,26309,664349,32144,42127,235126,236901,13079,16499,23158,22544,17
2018,Illinois,IL,18,95486,195927,291413,32.77,67.23,272364,287959,560323,707835,52.01,40.4,642148,628089,19725,27345,1406,19461,208,13147,348261,359574,15236,255461,12001,4902,7099,269900,12192,5867,6325,30952,146414,151456,102091,57017,577030,64039,33391,685368,24720,31775,283347,287069,2674,2898,7763,7757,17
2018,Indiana,IN,1,159611,85594,245209,65.09,34.91,277863,294476,572339,715348,42.84,39.0,498524,448677,110417,133966,1806,9419,287,22227,351138,364210,17383,245897,20296,11670,8626,263088,19644,11744,7900,52146,170843,149604,73560,38644,579381,87130,29217,697465,20400,27931,219425,219383,16386,22866,42100,47658,18
2018,Indiana,IN,2,103363,125499,228889,45.16,54.83,272469,285713,558182,722805,41.01,37.7,624080,576219,69157,49860,2640,9397,455,19679,356433,366372,24913,245824,19512,7133,12379,261011,17602,7100,10502,68126,169159,133751,65141,38588,575141,70550,27024,700449,31358,41113,266902,267086,6645,9198,16070,15120,18
2018,Indiana,IN,3,86610,158927,245537,35.27,64.73,273875,288837,562712,739773,43.63,36.9,649139,616480,45152,44350,1315,16055,204,19534,365396,374377,18073,252415,14999,6461,8538,266900,14926,7011,7915,59253,163429,148581,73095,37764,581668,62702,28843,724146,27828,36934,286412,284694,6615,8097,13704,14438,18
2018,Indiana,IN,4,87824,156539,244363,35.94,64.06,294822,296684,591506,750717,41.31,36.7,667234,639245,44973,29478,1803,23077,196,14327,377407,373310,29216,266901,21939,5982,15957,271855,18143,6686,11457,47996,164902,143798,80438,46718,608747,69753,28768,717338,32633,38676,285487,285432,3723,3817,9773,9233,18
2018,Indiana,IN,5,137142,180035,317177,43.24,56.76,288458,312917,601375,767053,52.74,38.2,646369,623288,34048,63300,1115,27096,226,21126,373161,393892,22778,258725,19609,10124,9485,281752,20701,10464,10237,33650,117371,132010,147823,87653,613441,65915,35983,750627,22688,29421,285833,295579,4587,5545,23607,26896,18
2018,Indiana,IN,6,79430,154260,241726,32.86,63.82,276176,288125,564301,718706,42.84,40.1,668730,656384,19751,19780,1344,10831,334,11304,355340,363366,13515,264408,9170,2598,6572,276795,8396,2934,5462,53467,190800,138514,64555,38142,588679,68404,27632,696147,37373,50674,282598,279248,2419,2541,7002,5601,18
2018,Indiana,IN,7,141139,76457,217596,64.86,35.14,274751,304248,578999,755358,37.58,33.5,451041,398476,84364,226137,2212,23656,451,23979,365010,390348,53974,230494,34779,9478,25301,263856,31106,9286,21820,81886,152715,136959,76072,37976,589730,80283,25804,738010,31896,39809,183507,184612,26968,35748,74538,84238,18
2018,Indiana,IN,8,86895,157396,244291,35.57,64.43,278611,285711,564322,719671,43.29,39.6,659764,649425,17403,30712,965,7486,575,14263,358735,360936,9662,268229,7399,2983,4416,275386,7220,3105,4115,54467,179474,152228,65800,36354,586308,67842,26972,689883,36007,47738,278243,274428,3725,4917,9164,8078,18
2018,Indiana,IN,9,118090,153271,271361,43.52,56.48,289731,304886,594617,747995,45.64,37.8,683396,666968,25002,21889,1725,17974,90,15856,368448,379547,17728,271696,13123,4912,8211,285766,13571,5549,8022,51633,167238,145907,80624,50961,612772,71490,28355,721677,35661,45026,290062,290834,2404,3200,8094,6895,18
